age,workclass,educational-num,occupation,gender,hours-per-week,income
38,Private,14,Prof-specialty,Male,40,<=50K
46,Self-emp-not-inc,13,Sales,Male,45,>50K
52,Private,14,Prof-specialty,Female,40,>50K
55,Self-emp-inc,15,Prof-specialty,Male,55,<=50K
21,Private,10,Sales,Male,40,<=50K
30,Private,9,Sales,Male,50,<=50K
17,Private,8,Sales,Female,15,<=50K
57,Private,9,Exec-managerial,Male,45,>50K
30,Private,10,Exec-managerial,Female,40,<=50K
48,Self-emp-inc,10,Farming-fishing,Male,50,<=50K
24,Private,9,Handlers-cleaners,Male,50,<=50K
45,?,6,?,Female,40,<=50K
40,Private,9,Machine-op-inspct,Male,40,<=50K
34,Local-gov,9,Other-service,Female,20,<=50K
35,Private,14,Protective-serv,Male,40,<=50K
24,Private,13,Tech-support,Female,40,<=50K
47,Local-gov,14,Exec-managerial,Male,37,>50K
21,Private,9,Other-service,Female,25,<=50K
30,Private,12,Sales,Male,40,<=50K
52,Private,9,Craft-repair,Male,50,<=50K
37,Private,9,Sales,Male,47,<=50K
24,Private,11,Sales,Male,30,<=50K
41,Private,10,Craft-repair,Male,40,>50K
61,Private,13,Prof-specialty,Male,40,>50K
37,Private,9,Handlers-cleaners,Male,40,<=50K
39,Private,9,Transport-moving,Male,60,<=50K
28,Local-gov,12,Protective-serv,Male,45,>50K
24,Self-emp-inc,13,Adm-clerical,Male,20,<=50K
29,Private,10,Exec-managerial,Male,55,<=50K
61,Private,12,Prof-specialty,Male,40,<=50K
38,Private,13,Craft-repair,Male,40,>50K
56,Private,16,Prof-specialty,Male,65,>50K
28,Private,10,Other-service,Male,60,<=50K
24,Private,9,Sales,Female,30,<=50K
35,Private,13,Exec-managerial,Male,50,>50K
31,Private,10,Sales,Male,43,<=50K
39,Private,10,Sales,Male,55,>50K
35,?,7,?,Female,6,<=50K
20,Private,9,Other-service,Female,35,<=50K
25,Private,9,Adm-clerical,Female,40,<=50K
23,Private,13,Exec-managerial,Male,25,<=50K
37,Private,13,Prof-specialty,Male,40,>50K
47,Private,9,Machine-op-inspct,Male,40,>50K
36,Private,13,Sales,Female,40,<=50K
34,Federal-gov,9,Adm-clerical,Female,40,<=50K
35,Self-emp-not-inc,9,Craft-repair,Male,60,<=50K
85,Self-emp-inc,13,Exec-managerial,Male,40,>50K
71,Self-emp-inc,13,Sales,Male,30,>50K
23,Private,9,Adm-clerical,Female,40,<=50K
39,State-gov,14,Prof-specialty,Male,48,>50K
77,Self-emp-inc,9,Other-service,Male,35,>50K
20,Private,10,Adm-clerical,Female,20,<=50K
40,Private,10,Sales,Female,40,<=50K
34,Private,13,Exec-managerial,Male,60,>50K
33,Private,9,Transport-moving,Male,55,>50K
34,Self-emp-not-inc,13,Sales,Male,60,<=50K
36,Private,9,Adm-clerical,Female,40,<=50K
36,Private,7,Adm-clerical,Male,40,<=50K
32,Local-gov,12,Exec-managerial,Male,70,<=50K
26,Local-gov,13,Protective-serv,Male,43,<=50K
37,State-gov,14,Exec-managerial,Male,40,<=50K
42,Private,13,Sales,Male,45,>50K
38,Private,9,Craft-repair,Male,45,>50K
48,Private,6,Machine-op-inspct,Male,40,<=50K
23,Private,10,Handlers-cleaners,Male,40,<=50K
37,Private,9,Sales,Male,50,<=50K
38,Private,13,Exec-managerial,Male,35,>50K
33,Private,10,Craft-repair,Male,45,<=50K
26,Private,7,Other-service,Female,40,<=50K
25,Private,13,Other-service,Female,40,<=50K
61,Private,6,Craft-repair,Female,40,<=50K
44,Self-emp-not-inc,13,Sales,Male,50,<=50K
65,Self-emp-inc,13,Exec-managerial,Male,35,>50K
23,Private,10,Sales,Female,38,<=50K
67,State-gov,6,Other-service,Female,12,<=50K
37,Private,9,Adm-clerical,Female,40,<=50K
48,Private,15,Prof-specialty,Male,70,>50K
35,Federal-gov,9,Adm-clerical,Male,40,<=50K
48,Private,13,Tech-support,Female,40,<=50K
50,?,10,?,Male,50,<=50K
36,Private,12,Tech-support,Male,40,>50K
20,Private,10,Sales,Female,35,<=50K
32,Private,9,Sales,Male,30,<=50K
18,Private,7,Adm-clerical,Female,10,<=50K
36,Private,9,Machine-op-inspct,Male,40,>50K
50,Private,14,Exec-managerial,Male,55,>50K
24,Private,10,Sales,Male,60,>50K
43,Private,13,Sales,Female,20,<=50K
27,Private,10,Sales,Male,40,<=50K
17,?,6,?,Female,30,<=50K
29,Private,13,Prof-specialty,Male,45,>50K
19,Private,10,Other-service,Male,25,<=50K
38,Private,11,Sales,Male,50,>50K
64,Private,6,Transport-moving,Male,50,<=50K
31,Self-emp-not-inc,10,Craft-repair,Male,40,<=50K
30,Private,11,Craft-repair,Male,40,<=50K
30,Private,13,Exec-managerial,Female,40,>50K
33,Private,13,Prof-specialty,Male,40,>50K
59,Private,10,Other-service,Female,40,<=50K
40,Private,14,Prof-specialty,Male,50,<=50K
27,Private,10,Adm-clerical,Female,40,<=50K
34,Private,13,Prof-specialty,Male,45,<=50K
27,Private,10,Handlers-cleaners,Male,50,<=50K
23,Private,10,Sales,Female,35,<=50K
41,Federal-gov,14,Tech-support,Male,40,<=50K
36,Private,9,Other-service,Male,40,<=50K
25,Private,10,Exec-managerial,Male,20,<=50K
33,Private,13,Exec-managerial,Male,55,>50K
26,Self-emp-not-inc,13,Sales,Male,60,<=50K
42,Private,11,Exec-managerial,Male,40,<=50K
25,Private,10,Farming-fishing,Male,40,<=50K
45,Private,9,Prof-specialty,Male,40,>50K
59,Private,9,Other-service,Female,37,<=50K
26,Private,13,Sales,Male,40,>50K
20,Private,10,Adm-clerical,Female,40,<=50K
53,Self-emp-not-inc,15,Prof-specialty,Male,40,>50K
32,Local-gov,9,Farming-fishing,Male,40,<=50K
22,Private,9,Handlers-cleaners,Male,35,<=50K
53,Private,13,Sales,Male,45,<=50K
47,Private,10,Tech-support,Female,40,<=50K
21,?,1,?,Female,40,<=50K
17,Private,6,Handlers-cleaners,Female,15,<=50K
48,Private,10,Exec-managerial,Male,40,>50K
32,Self-emp-not-inc,11,Sales,Female,7,<=50K
58,Private,9,Craft-repair,Male,40,>50K
72,Private,2,Other-service,Male,36,<=50K
45,Private,14,Prof-specialty,Male,38,<=50K
41,Private,9,Machine-op-inspct,Male,40,<=50K
66,Self-emp-not-inc,9,Adm-clerical,Male,42,>50K
34,Private,14,Exec-managerial,Female,50,>50K
33,Private,9,Machine-op-inspct,Female,40,<=50K
47,Private,13,Exec-managerial,Female,50,<=50K
35,Private,13,Craft-repair,Male,35,<=50K
27,Private,12,Machine-op-inspct,Male,40,<=50K
49,Private,10,Craft-repair,Male,40,<=50K
36,Private,9,Adm-clerical,Female,40,<=50K
25,Private,12,Adm-clerical,Female,38,<=50K
38,Private,9,Machine-op-inspct,Male,40,<=50K
21,State-gov,10,Adm-clerical,Male,30,<=50K
29,Private,9,Tech-support,Female,45,<=50K
42,Private,12,Adm-clerical,Male,40,<=50K
28,Private,13,Exec-managerial,Male,40,<=50K
26,Private,10,Handlers-cleaners,Male,30,<=50K
65,State-gov,15,Exec-managerial,Male,8,<=50K
19,Self-emp-not-inc,10,Farming-fishing,Male,40,<=50K
22,Private,10,Protective-serv,Male,40,<=50K
54,Private,10,Craft-repair,Male,40,>50K
46,Private,13,Craft-repair,Male,77,<=50K
34,Private,9,Craft-repair,Male,99,<=50K
57,Self-emp-not-inc,9,Farming-fishing,Male,20,<=50K
32,Private,13,Exec-managerial,Female,45,<=50K
36,Self-emp-not-inc,13,Sales,Male,40,<=50K
34,Private,11,Craft-repair,Female,27,>50K
54,Private,9,Craft-repair,Male,40,<=50K
34,Private,7,Sales,Female,37,<=50K
72,Private,3,Other-service,Male,36,<=50K
23,Private,9,Craft-repair,Male,40,<=50K
53,Private,3,Exec-managerial,Male,10,>50K
57,Private,7,Craft-repair,Male,40,>50K
22,Local-gov,10,Exec-managerial,Male,20,<=50K
40,Private,10,Tech-support,Male,40,<=50K
31,Private,10,Craft-repair,Male,40,<=50K
18,Private,10,Other-service,Female,32,<=50K
51,Federal-gov,10,Adm-clerical,Male,44,>50K
24,Private,12,Sales,Male,25,<=50K
49,Private,13,Sales,Male,60,>50K
76,?,3,?,Male,8,<=50K
37,Private,9,Transport-moving,Male,40,<=50K
29,Private,9,Exec-managerial,Female,45,<=50K
21,Private,9,Craft-repair,Male,53,<=50K
49,Private,13,Sales,Male,40,<=50K
69,?,9,?,Male,40,<=50K
38,?,9,?,Male,40,<=50K
44,Private,14,Craft-repair,Female,40,<=50K
31,Private,10,Exec-managerial,Male,40,<=50K
54,Private,14,Exec-managerial,Male,40,<=50K
26,Private,9,Other-service,Female,50,<=50K
40,Private,13,Exec-managerial,Female,50,<=50K
41,Federal-gov,14,Prof-specialty,Female,40,<=50K
48,Self-emp-inc,16,Prof-specialty,Male,50,>50K
51,Local-gov,14,Prof-specialty,Male,40,>50K
36,Private,10,Exec-managerial,Male,60,>50K
35,Private,9,Craft-repair,Female,40,<=50K
32,Private,14,Sales,Female,50,>50K
39,Private,13,Craft-repair,Male,52,<=50K
55,Private,14,Exec-managerial,Female,40,>50K
26,Private,9,Craft-repair,Male,40,<=50K
46,Local-gov,6,Protective-serv,Female,20,<=50K
70,Self-emp-not-inc,9,Tech-support,Female,24,<=50K
20,Private,10,Adm-clerical,Female,30,<=50K
46,Self-emp-inc,13,Exec-managerial,Male,10,<=50K
35,Private,9,Exec-managerial,Male,40,<=50K
20,Private,9,Other-service,Female,40,<=50K
57,Self-emp-inc,10,Exec-managerial,Male,60,>50K
64,?,6,?,Male,50,>50K
63,Self-emp-not-inc,14,Sales,Male,60,>50K
21,Federal-gov,10,Adm-clerical,Female,30,<=50K
43,Local-gov,13,Protective-serv,Male,45,>50K
35,Private,12,Exec-managerial,Male,38,<=50K
21,Private,10,Adm-clerical,Female,29,<=50K
23,Private,9,Handlers-cleaners,Male,38,<=50K
35,Private,12,Prof-specialty,Male,45,<=50K
28,Private,11,Prof-specialty,Male,40,<=50K
61,?,9,?,Male,40,<=50K
45,Self-emp-not-inc,6,Craft-repair,Male,40,<=50K
73,Local-gov,6,Farming-fishing,Male,5,<=50K
33,State-gov,9,Craft-repair,Male,40,<=50K
25,Private,11,Other-service,Female,34,<=50K
19,Private,10,Adm-clerical,Female,40,<=50K
42,Private,7,Transport-moving,Male,47,<=50K
27,Private,13,Sales,Male,45,>50K
24,Self-emp-inc,13,Sales,Female,20,<=50K
19,Private,10,Sales,Female,25,<=50K
36,Private,9,Adm-clerical,Female,38,<=50K
41,Self-emp-not-inc,9,Craft-repair,Male,50,>50K
43,Private,10,Adm-clerical,Male,40,<=50K
40,Local-gov,14,Exec-managerial,Male,35,>50K
57,Private,9,Adm-clerical,Female,38,<=50K
58,Private,9,Adm-clerical,Female,40,<=50K
22,Private,10,Adm-clerical,Female,35,<=50K
39,Federal-gov,10,Adm-clerical,Male,48,<=50K
24,Private,1,Adm-clerical,Male,40,<=50K
29,State-gov,15,Prof-specialty,Female,40,>50K
26,State-gov,9,Other-service,Male,40,<=50K
27,Private,9,Craft-repair,Male,40,<=50K
67,Self-emp-inc,9,Exec-managerial,Male,45,<=50K
49,Private,9,Craft-repair,Male,50,<=50K
47,Private,9,Priv-house-serv,Female,35,>50K
59,Self-emp-not-inc,7,Sales,Male,70,>50K
23,Private,9,Craft-repair,Male,40,<=50K
35,Private,11,Exec-managerial,Male,50,>50K
48,Private,9,Craft-repair,Male,55,<=50K
33,Self-emp-not-inc,6,Transport-moving,Male,50,<=50K
37,Private,12,Prof-specialty,Male,80,<=50K
29,Private,9,Farming-fishing,Male,60,<=50K
24,Private,14,Prof-specialty,Female,40,<=50K
41,Private,13,Prof-specialty,Male,40,>50K
21,Self-emp-not-inc,9,Craft-repair,Male,35,<=50K
26,Private,10,Handlers-cleaners,Male,35,<=50K
54,Private,9,Exec-managerial,Male,40,>50K
60,Private,9,Prof-specialty,Male,25,<=50K
38,Private,9,Craft-repair,Male,40,<=50K
19,Private,9,Machine-op-inspct,Male,40,<=50K
41,Local-gov,13,Prof-specialty,Female,40,<=50K
37,Local-gov,14,Prof-specialty,Male,40,<=50K
37,Local-gov,13,Other-service,Male,60,<=50K
22,Private,10,Other-service,Male,35,<=50K
33,Private,14,Prof-specialty,Male,40,>50K
22,?,10,?,Male,40,<=50K
47,Local-gov,10,Adm-clerical,Female,40,<=50K
54,?,9,?,Female,60,<=50K
34,Private,11,Exec-managerial,Female,40,<=50K
50,Private,13,Sales,Male,50,<=50K
35,Private,5,Other-service,Male,32,<=50K
41,?,13,?,Female,5,<=50K
29,Private,14,Prof-specialty,Female,40,<=50K
27,Private,13,Prof-specialty,Female,40,<=50K
44,Self-emp-inc,14,Prof-specialty,Male,40,<=50K
21,Private,10,Other-service,Female,35,<=50K
36,Private,9,Other-service,Male,40,<=50K
38,Private,7,Machine-op-inspct,Male,40,<=50K
38,Private,11,Exec-managerial,Female,45,<=50K
38,Self-emp-not-inc,15,Prof-specialty,Female,32,<=50K
41,?,12,?,Female,10,<=50K
24,Private,13,Adm-clerical,Female,40,<=50K
52,Private,12,Exec-managerial,Male,55,>50K
64,?,4,?,Male,40,<=50K
52,Private,10,Transport-moving,Male,30,<=50K
32,Private,9,Craft-repair,Male,50,<=50K
34,Private,10,Adm-clerical,Female,20,<=50K
18,Private,7,Other-service,Female,30,<=50K
45,Self-emp-not-inc,10,Handlers-cleaners,Male,40,<=50K
24,Private,13,Prof-specialty,Male,40,<=50K
43,Private,10,Prof-specialty,Male,40,>50K
49,Private,10,Tech-support,Female,35,<=50K
68,Self-emp-inc,13,Sales,Male,70,<=50K
18,State-gov,9,Adm-clerical,Female,40,<=50K
27,State-gov,13,Protective-serv,Male,40,<=50K
18,Private,6,Sales,Female,16,<=50K
33,Private,10,Craft-repair,Male,40,<=50K
48,Private,13,Craft-repair,Male,40,>50K
34,Private,12,Prof-specialty,Male,50,>50K
41,Private,9,Adm-clerical,Female,45,<=50K
74,Private,9,Transport-moving,Male,10,<=50K
40,Private,9,Handlers-cleaners,Male,40,<=50K
53,Federal-gov,15,Prof-specialty,Male,60,>50K
47,Private,11,Tech-support,Male,52,>50K
20,?,10,?,Male,40,<=50K
30,Private,9,Other-service,Female,37,<=50K
38,Private,9,Craft-repair,Male,40,<=50K
44,Private,10,Tech-support,Male,44,>50K
48,Private,10,Craft-repair,Female,40,<=50K
36,?,9,?,Male,15,<=50K
20,Private,9,Craft-repair,Male,40,<=50K
47,Federal-gov,10,Adm-clerical,Female,25,<=50K
61,?,9,?,Female,12,<=50K
34,Private,9,Transport-moving,Male,60,<=50K
43,Private,10,Prof-specialty,Male,40,<=50K
25,Self-emp-not-inc,9,Craft-repair,Male,40,<=50K
51,State-gov,11,Tech-support,Male,40,>50K
50,State-gov,10,Adm-clerical,Female,39,<=50K
42,Private,13,Exec-managerial,Male,40,<=50K
17,Private,6,Other-service,Female,18,<=50K
51,?,9,?,Male,20,<=50K
46,Local-gov,14,Prof-specialty,Female,40,<=50K
51,Private,9,Sales,Male,48,>50K
18,Private,7,Other-service,Female,12,<=50K
21,Private,10,Other-service,Male,15,<=50K
33,Self-emp-not-inc,13,Sales,Female,40,>50K
27,Private,4,Transport-moving,Male,40,<=50K
36,Local-gov,14,Prof-specialty,Male,50,>50K
31,Private,9,Transport-moving,Male,40,<=50K
27,?,9,?,Female,50,<=50K
20,Private,10,Transport-moving,Male,40,<=50K
45,Self-emp-inc,9,Sales,Male,40,<=50K
22,Private,9,Sales,Male,50,<=50K
40,Local-gov,13,Protective-serv,Female,40,<=50K
25,State-gov,13,Prof-specialty,Male,20,<=50K
40,Self-emp-not-inc,10,Craft-repair,Female,38,<=50K
48,Private,13,Sales,Male,37,>50K
30,Private,9,Adm-clerical,Male,20,<=50K
61,Private,13,Machine-op-inspct,Male,40,>50K
49,Self-emp-not-inc,4,Farming-fishing,Male,50,<=50K
22,Private,10,Craft-repair,Male,40,<=50K
19,Private,9,Other-service,Male,32,<=50K
26,Private,13,Sales,Male,50,<=50K
27,State-gov,10,Other-service,Male,50,<=50K
41,Self-emp-inc,14,Exec-managerial,Male,40,<=50K
33,Federal-gov,16,Prof-specialty,Male,40,<=50K
56,Private,10,Other-service,Male,32,<=50K
43,Private,13,Exec-managerial,Male,40,>50K
29,Private,9,Other-service,Female,35,<=50K
44,Self-emp-inc,7,Sales,Male,60,>50K
37,State-gov,10,Adm-clerical,Female,40,<=50K
24,Private,10,Machine-op-inspct,Male,43,<=50K
65,?,9,?,Female,40,<=50K
38,Private,9,Transport-moving,Male,40,<=50K
35,Local-gov,14,Prof-specialty,Male,45,>50K
39,Private,13,Adm-clerical,Female,50,<=50K
47,Self-emp-not-inc,9,Farming-fishing,Male,60,>50K
47,?,14,?,Female,35,<=50K
51,State-gov,9,Craft-repair,Male,52,>50K
38,Federal-gov,9,Machine-op-inspct,Male,56,<=50K
44,Private,10,Tech-support,Female,38,<=50K
24,Private,9,Adm-clerical,Female,40,<=50K
41,Private,9,Exec-managerial,Female,40,<=50K
51,Private,11,Adm-clerical,Female,45,<=50K
60,Self-emp-not-inc,9,Sales,Male,60,<=50K
40,Private,13,Exec-managerial,Male,50,>50K
72,?,9,?,Male,32,<=50K
27,Private,10,Adm-clerical,Female,55,<=50K
36,Private,9,Machine-op-inspct,Male,48,>50K
44,Private,9,Machine-op-inspct,Male,40,<=50K
33,State-gov,10,Prof-specialty,Female,40,<=50K
53,Self-emp-not-inc,4,Machine-op-inspct,Male,40,<=50K
43,Private,9,Craft-repair,Male,40,>50K
44,Private,12,Tech-support,Male,40,<=50K
35,Private,10,Craft-repair,Male,55,<=50K
52,Federal-gov,10,Adm-clerical,Female,40,<=50K
51,Self-emp-not-inc,12,Prof-specialty,Female,50,<=50K
41,Private,5,Exec-managerial,Male,84,<=50K
42,Private,9,Machine-op-inspct,Female,40,<=50K
54,Federal-gov,14,Prof-specialty,Male,35,>50K
31,Self-emp-not-inc,6,Craft-repair,Male,48,<=50K
30,Private,8,Sales,Female,40,<=50K
21,Private,10,Tech-support,Male,30,<=50K
29,Private,10,Adm-clerical,Female,40,<=50K
37,Local-gov,9,Adm-clerical,Female,35,<=50K
27,?,9,?,Male,35,<=50K
19,Private,10,Other-service,Female,12,<=50K
33,Self-emp-not-inc,7,Farming-fishing,Male,40,<=50K
72,Self-emp-not-inc,13,Exec-managerial,Male,40,<=50K
21,Private,9,Craft-repair,Male,20,<=50K
23,Private,10,Adm-clerical,Male,25,<=50K
45,Private,10,Prof-specialty,Male,50,>50K
37,Federal-gov,9,Exec-managerial,Male,40,>50K
37,Self-emp-inc,13,Other-service,Female,50,>50K
36,Private,10,Other-service,Female,32,>50K
31,Private,10,Sales,Female,40,<=50K
63,Private,11,Exec-managerial,Female,24,<=50K
24,Private,13,Adm-clerical,Male,28,<=50K
29,Private,13,Prof-specialty,Male,50,>50K
53,Private,10,Exec-managerial,Male,50,>50K
40,Self-emp-not-inc,9,Farming-fishing,Male,85,<=50K
40,Private,14,Prof-specialty,Female,60,>50K
36,Private,9,Priv-house-serv,Female,20,<=50K
64,Private,10,Adm-clerical,Male,40,<=50K
33,Private,9,Handlers-cleaners,Male,40,<=50K
20,Private,9,Machine-op-inspct,Male,40,<=50K
47,Private,10,Handlers-cleaners,Female,48,<=50K
19,?,10,?,Female,36,<=50K
32,Private,8,Transport-moving,Male,60,>50K
25,Private,9,Other-service,Male,48,<=50K
26,Federal-gov,8,Adm-clerical,Male,40,<=50K
25,Local-gov,13,Prof-specialty,Female,40,<=50K
40,Self-emp-not-inc,13,Craft-repair,Male,40,>50K
30,Private,10,Craft-repair,Male,40,>50K
46,Local-gov,14,Exec-managerial,Male,50,>50K
29,?,13,?,Male,53,<=50K
35,Private,9,Machine-op-inspct,Male,45,<=50K
30,Self-emp-not-inc,9,Farming-fishing,Male,75,<=50K
58,Private,7,Machine-op-inspct,Male,40,<=50K
17,Private,6,Sales,Male,8,<=50K
42,Private,13,Other-service,Male,60,<=50K
31,Private,9,Transport-moving,Male,50,<=50K
46,Private,13,Craft-repair,Female,40,<=50K
27,?,7,?,Male,40,<=50K
71,?,10,?,Male,16,<=50K
32,Private,13,Sales,Male,50,>50K
62,Self-emp-not-inc,13,Prof-specialty,Male,35,<=50K
78,Self-emp-not-inc,4,Transport-moving,Male,20,<=50K
54,?,14,?,Male,1,<=50K
22,Private,9,Handlers-cleaners,Female,40,<=50K
31,Private,9,Farming-fishing,Male,60,<=50K
32,Private,14,Prof-specialty,Female,35,<=50K
38,Private,9,Adm-clerical,Male,47,<=50K
77,Private,6,Other-service,Male,30,<=50K
62,Self-emp-not-inc,4,Farming-fishing,Male,40,>50K
33,Local-gov,13,Sales,Male,50,<=50K
40,Local-gov,11,Craft-repair,Male,35,<=50K
65,Private,13,Prof-specialty,Male,40,>50K
31,Private,13,Handlers-cleaners,Male,40,<=50K
32,?,5,?,Male,45,<=50K
32,Private,14,Prof-specialty,Female,20,<=50K
45,Private,7,Transport-moving,Male,40,<=50K
70,Private,14,Sales,Male,4,>50K
38,Self-emp-inc,16,Prof-specialty,Male,50,>50K
37,Private,9,Sales,Male,50,<=50K
30,Private,11,Craft-repair,Male,40,<=50K
34,Private,14,Exec-managerial,Male,40,>50K
19,Private,10,Prof-specialty,Female,20,>50K
54,Self-emp-not-inc,9,Prof-specialty,Male,20,<=50K
32,Private,10,Transport-moving,Male,50,>50K
32,Self-emp-inc,9,Craft-repair,Male,40,>50K
24,Private,9,Sales,Female,50,<=50K
35,Private,9,Handlers-cleaners,Male,40,<=50K
28,Private,9,Machine-op-inspct,Female,35,<=50K
28,Private,9,Craft-repair,Male,60,<=50K
41,Private,10,Sales,Male,50,<=50K
38,Private,9,Other-service,Male,40,<=50K
21,Private,10,Transport-moving,Male,40,<=50K
31,Local-gov,9,Protective-serv,Male,45,<=50K
22,Private,13,Prof-specialty,Female,6,<=50K
28,State-gov,10,Adm-clerical,Female,40,<=50K
52,Private,13,Prof-specialty,Female,40,>50K
23,Private,13,Sales,Male,40,<=50K
37,Local-gov,12,Protective-serv,Male,99,>50K
23,Private,5,Craft-repair,Male,55,<=50K
21,Private,9,Sales,Female,24,<=50K
57,Private,9,Adm-clerical,Female,40,<=50K
35,Private,15,Prof-specialty,Male,60,>50K
50,Private,13,Exec-managerial,Female,50,<=50K
45,State-gov,13,Exec-managerial,Male,40,<=50K
37,Private,10,Tech-support,Female,35,<=50K
24,Self-emp-not-inc,9,Craft-repair,Male,40,<=50K
58,Local-gov,13,Prof-specialty,Female,40,>50K
50,Private,6,Machine-op-inspct,Male,50,<=50K
58,Self-emp-not-inc,10,Adm-clerical,Male,50,<=50K
31,Self-emp-not-inc,14,Sales,Male,40,<=50K
60,State-gov,14,Prof-specialty,Female,8,<=50K
61,Private,9,Craft-repair,Male,40,<=50K
37,Private,9,Other-service,Male,40,<=50K
27,Self-emp-not-inc,9,Craft-repair,Male,60,<=50K
37,Private,9,Craft-repair,Female,42,<=50K
36,Private,13,Exec-managerial,Male,40,>50K
31,Private,4,Farming-fishing,Male,35,<=50K
23,Private,10,Sales,Female,30,<=50K
44,State-gov,9,Protective-serv,Male,40,>50K
21,Private,10,Adm-clerical,Female,25,<=50K
57,Private,11,Tech-support,Female,44,<=50K
24,Private,6,Machine-op-inspct,Male,50,<=50K
26,Private,13,Sales,Male,40,<=50K
66,Private,9,Craft-repair,Male,40,>50K
60,Local-gov,10,Protective-serv,Male,40,<=50K
52,Self-emp-not-inc,10,Sales,Male,40,<=50K
21,Private,9,Machine-op-inspct,Male,30,<=50K
32,Self-emp-inc,13,Sales,Male,60,>50K
21,?,10,?,Male,40,<=50K
48,Private,9,Transport-moving,Male,55,<=50K
63,Private,10,Adm-clerical,Female,37,<=50K
42,Private,14,Prof-specialty,Male,23,>50K
17,Private,9,Adm-clerical,Female,5,<=50K
30,Private,9,Handlers-cleaners,Female,35,<=50K
33,Private,10,Exec-managerial,Female,40,<=50K
55,Private,12,Other-service,Female,52,<=50K
39,Self-emp-not-inc,13,Craft-repair,Male,35,>50K
33,Private,13,Prof-specialty,Male,40,<=50K
34,Self-emp-not-inc,9,Farming-fishing,Male,40,<=50K
59,State-gov,14,Prof-specialty,Male,8,>50K
32,Self-emp-not-inc,10,Other-service,Female,40,<=50K
62,Private,9,Priv-house-serv,Female,20,<=50K
21,Self-emp-inc,9,Farming-fishing,Male,40,<=50K
57,State-gov,13,Exec-managerial,Male,40,>50K
19,Private,10,Adm-clerical,Male,35,<=50K
38,Local-gov,12,Craft-repair,Male,40,>50K
38,State-gov,13,Sales,Male,20,<=50K
20,Private,9,Priv-house-serv,Female,40,<=50K
24,Private,13,Exec-managerial,Female,40,<=50K
39,Local-gov,14,Prof-specialty,Female,30,>50K
24,Private,9,Handlers-cleaners,Male,40,<=50K
28,State-gov,13,Prof-specialty,Female,37,<=50K
51,Private,7,Machine-op-inspct,Female,40,<=50K
27,Private,9,Other-service,Female,32,<=50K
38,Self-emp-inc,13,Craft-repair,Male,40,<=50K
24,Private,9,Handlers-cleaners,Female,40,<=50K
42,Private,9,Craft-repair,Male,60,>50K
53,Private,10,Craft-repair,Male,40,>50K
35,Private,9,Transport-moving,Female,40,<=50K
37,Private,12,Adm-clerical,Female,40,<=50K
45,Private,12,Adm-clerical,Female,40,>50K
27,Private,7,Sales,Male,35,<=50K
34,Private,9,Tech-support,Female,40,<=50K
24,Private,9,Other-service,Female,35,<=50K
69,Private,10,Prof-specialty,Male,40,>50K
47,Private,9,Adm-clerical,Female,40,<=50K
19,Private,10,Machine-op-inspct,Male,30,<=50K
23,?,10,?,Male,10,<=50K
30,State-gov,10,Protective-serv,Male,45,<=50K
71,Private,11,Prof-specialty,Female,38,>50K
53,Private,9,Craft-repair,Male,40,<=50K
22,Private,9,Adm-clerical,Female,40,<=50K
47,Private,10,Craft-repair,Male,40,>50K
28,Private,13,Craft-repair,Male,50,>50K
25,Self-emp-not-inc,10,Prof-specialty,Female,40,<=50K
38,Private,11,Prof-specialty,Female,45,>50K
33,Private,9,Sales,Male,40,<=50K
41,Private,7,Craft-repair,Male,50,<=50K
19,Private,8,Machine-op-inspct,Male,40,<=50K
41,Self-emp-not-inc,4,Other-service,Female,30,<=50K
20,Self-emp-inc,9,Farming-fishing,Male,20,<=50K
27,?,9,?,Female,40,<=50K
18,?,7,?,Female,15,<=50K
53,Private,13,Prof-specialty,Male,72,>50K
67,Private,9,Adm-clerical,Female,21,<=50K
47,?,6,?,Male,45,<=50K
55,Self-emp-not-inc,14,Exec-managerial,Female,50,<=50K
39,Private,9,Transport-moving,Male,40,<=50K
36,Private,13,Prof-specialty,Male,42,<=50K
37,State-gov,14,Exec-managerial,Male,65,<=50K
36,Private,13,Exec-managerial,Male,50,>50K
32,Self-emp-inc,13,Exec-managerial,Male,60,<=50K
20,Private,10,Other-service,Female,25,<=50K
31,Private,2,Handlers-cleaners,Male,35,<=50K
47,Private,10,Sales,Male,45,>50K
25,Private,9,Craft-repair,Male,40,<=50K
24,Private,9,Protective-serv,Male,40,<=50K
33,Private,10,Craft-repair,Male,40,<=50K
45,Private,10,Exec-managerial,Female,43,<=50K
28,Private,6,Other-service,Female,40,<=50K
36,Private,10,Exec-managerial,Female,60,<=50K
55,Private,9,Transport-moving,Male,45,>50K
51,Self-emp-inc,10,Craft-repair,Male,60,<=50K
22,Private,9,Sales,Male,42,<=50K
27,?,10,?,Male,40,<=50K
37,Private,9,Exec-managerial,Male,40,>50K
23,Private,10,Other-service,Male,20,<=50K
61,Private,9,Adm-clerical,Female,40,<=50K
46,State-gov,13,Craft-repair,Male,40,<=50K
35,Federal-gov,10,Tech-support,Male,40,<=50K
24,Private,7,Sales,Female,36,<=50K
21,?,10,?,Female,35,<=50K
33,Self-emp-not-inc,13,Prof-specialty,Male,35,<=50K
60,Private,9,Sales,Female,30,<=50K
